mean,median,min,max,01,05,10,99,95,90
3523.161890831057,3527.661198442024,1588.1508311726786,5715.549002881972,1973.3398930095095,2402.409090215541,2662.073786704599,5176.412955445577,4574.468549086944,4355.993618276006
3517.677358966134,3532.804129112361,1571.3165553835022,5325.147887410269,1963.779928331969,2442.5973673549724,2653.725445036103,4951.973184434458,4559.505483786294,4373.324119951175
3476.586041841678,3463.2445344441667,835.9866466744511,5856.186608015041,1998.3168839198,2427.2941890117545,2673.579273166563,5214.483542453015,4534.7351259228335,4297.1982721677505
3436.9664586649037,3425.6150196012727,1335.9578843202962,5320.716640008199,1948.8513161399392,2359.652678203864,2592.0618139920143,4992.437368343026,4529.621847620726,4304.134411523768
3451.0817274279552,3429.3511878987283,1668.7874253560233,5326.280042059629,2023.4440373914385,2377.056911730766,2648.1055462849104,5057.5657471372615,4524.628844617703,4308.527408006092
3368.1177184852995,3378.6772844600173,866.4643486371497,5328.406726345048,1785.7483108719323,2285.377925208845,2533.753919766087,4869.107959750693,4478.282084108157,4186.635766486127
3350.6406695336727,3336.8886495413776,673.144718797681,5342.639346801705,1949.6599655328205,2297.86190383386,2530.734046171937,4927.792267323698,4445.05082832637,4187.149329911623
3327.355858516987,3325.2232112603015,1533.6174033140999,5598.639380885923,1826.5797249407906,2296.848011025903,2501.4570387290314,4885.228987936804,4405.81481552071,4147.7183467559025
3321.933120459773,3309.0438903551926,1156.392771498959,5318.475998557637,1876.925778086437,2354.055050319121,2514.959879716268,4839.239404406672,4359.189892746907,4136.644901855404
3250.3744404405343,3246.0838069205074,1111.6075866195797,5398.031735422683,1656.3728559341384,2183.7408959757386,2482.804197309516,4663.988174668475,4259.049842775608,4079.376065873032
3206.7250033965765,3231.7336046462274,1290.7384287151463,5066.63481881651,1598.035565090307,2079.998945365898,2344.980027374658,4592.175202751784,4254.163881627272,4020.3787263618374
3214.762884706688,3226.804982437067,1186.3986893126196,5663.258439753166,1674.3809479068718,2122.8364915477473,2387.3883480957043,4653.769593678543,4281.523384002119,4037.5428046708976
3180.3175566345576,3163.283714334102,1249.9589222842158,5449.209384634701,1644.1415359170003,2154.176294568021,2367.022456719955,4775.824434880985,4320.6430451259575,4015.8679127620976
3148.8815949831373,3143.521960126628,942.0971544130712,5188.9131426368685,1743.1789999933853,2128.6060942184445,2335.296816835263,4614.465007332826,4190.918693335198,3953.409892101314
3106.645076914342,3094.963235100622,666.1237621029813,5047.112824502658,1548.803564656568,2034.4042875591208,2320.096665088052,4625.264262693904,4145.4265836104705,3939.906365734947
3063.3432985220334,3045.8148510277474,0.15368063027972312,5216.418736702218,1629.0444282140515,2037.9812457270646,2264.427356414264,4556.269311290453,4134.708402743589,3916.331156773157
3044.7682688762798,3044.606133048119,1139.723404435501,5138.098775069186,1594.0689934927834,1957.3732577782162,2183.6037430432284,4544.061196958926,4101.17863493286,3873.5050577772404
3053.2293272692195,3058.177628106074,986.7601447869918,5029.621474559792,1620.776470883216,2008.8730687765858,2257.6717831153055,4488.98687570196,4024.0492368614464,3840.4508895554277
3009.531500009511,3017.855964083249,530.4873047756114,4928.911888138313,1551.8759104707538,1936.1523947852986,2184.641733214929,4405.134827069273,4108.653909412118,3858.8346029072864
2921.214965042806,2947.5929739369294,698.0019696304676,4823.213882587565,1378.1221976577413,1871.3356768231997,2054.8459603787132,4294.406052722395,3962.7197847148996,3759.54280812723
2925.819717779439,2934.92111842669,824.902078953517,4791.666818247288,1535.8494118381561,1900.7546716876648,2130.9148724307447,4371.410783276251,3974.8504638304953,3777.13637321744
2903.8052719615407,2897.658621390662,980.0030544607778,4896.865012387198,1486.9295355444808,1913.2325228985671,2093.5432517297672,4380.079565999564,3965.583284766236,3744.099839932102
2849.408866853535,2842.7261676885437,848.7739179377686,4936.319988840083,1391.095667750506,1810.6594574058572,2056.4458112519537,4321.310117678858,3904.6820157737793,3701.782601304561
2798.0037705689624,2811.707607464999,799.9656922939516,5054.989933597096,1275.7303997553079,1738.734202932417,1978.7526874441971,4339.040878575707,3872.7383388959815,3572.046006327087
2779.09870882979,2775.1870940284625,707.4892749325136,4703.966062150432,1258.731788293782,1691.5928405283314,1918.9677698004698,4322.285266251021,3924.4378410995478,3653.288486501308
2760.4153047026434,2768.6529593301448,744.6653236590703,4795.503676141108,1376.425649437453,1711.6903171029157,1909.0587369543737,4211.2496215037845,3834.3450862577456,3599.8756422490096
2742.236721583243,2739.1706311017742,815.7073471035887,4631.964840244262,1242.6282044105442,1683.9869693834662,1924.5799465649634,4251.286771790456,3823.043530908552,3574.0540651279966
2720.222711532704,2686.488178090719,851.6530427485777,4759.503614103798,1193.8298930561114,1643.7345611890426,1922.3539267683866,4187.03529278952,3795.0350734789577,3540.0294061174
2690.919902635473,2705.4639521015933,415.7868096871425,4719.461070537953,1260.1061440349274,1560.2045471521635,1810.8165062345236,4292.362464493378,3831.973382710291,3585.3076474344452
2613.0053133163433,2593.5791088897795,297.88936958591967,4556.154107203828,1184.0674461839565,1585.83886582493,1791.7592412251206,4154.682600159849,3672.593459599961,3419.2454308121437
2586.783474907376,2613.1988635453754,259.85061681974776,4763.027520796434,1027.449647037816,1459.468491695868,1765.8807347043025,4095.301579725374,3633.143176496906,3388.385263530092
2594.152198678157,2622.758275431547,732.3304755156444,4428.584760848906,1228.1999191436846,1610.7540117195542,1792.3647301945002,3964.6146223174396,3588.3934254603087,3376.6598639749977
2540.3920750759453,2542.845066996815,573.4640227983868,4647.407877392075,1222.6892962273885,1507.294184353556,1678.7501112714544,4154.453762705122,3591.993333129141,3372.7785187853437
2531.598187676103,2511.8996040802053,476.052986616462,4873.884582016048,988.0539216790255,1446.1211544072937,1712.6385789336393,4179.048059189931,3614.2938901122,3345.734219166374
2464.0441155773146,2468.8059637150222,394.4110187312144,4926.344118676966,1045.573051178608,1393.102326159126,1635.2388210516474,3965.1161500828644,3537.735764873644,3303.081229716644
2507.6614953543262,2504.4354413164747,637.2153533864318,4618.702893078488,1070.4619671788944,1470.3648252146413,1689.908649553446,4046.0722747532022,3505.869227378247,3286.3321226978446
2434.970825966514,2444.4364717676026,103.85820250077177,4624.919517543383,994.3847649083485,1415.9918353128803,1638.4431390787179,3814.6919595829377,3436.329492875981,3229.5996172545597
2390.555849005867,2375.014011834201,503.7265278717673,4479.564949722551,901.8044886868479,1277.3400421747328,1528.081101114545,3925.0705699327214,3562.4933535406135,3246.1842105532055
2437.3062828836514,2445.151844422676,448.73380756809865,4826.680779454213,863.1881524551385,1373.6361103950924,1640.434785932382,3857.8546147636876,3466.4379453349447,3232.2589845084244
2348.3350377564707,2339.502922003425,122.55186353208,4503.351024182066,859.7144224345507,1256.7180025521793,1521.5627725828201,3992.760917328662,3439.5637732002056,3180.0650778752297
2356.9397328417117,2375.6857328425003,184.04388981070042,4567.997503490109,824.132045100477,1343.6751897346107,1553.6702006722583,3834.806629130652,3365.4796721045886,3164.0535738483086
2278.92922129222,2269.3449416562808,386.53367526855095,4522.040817695092,818.252337476524,1252.158052221231,1487.8638724001553,3764.770495444346,3335.183937834319,3090.691559652153
2287.795021783794,2298.29520603761,182.34110132590877,4110.860705017785,842.0185011262547,1222.6547252752807,1475.0216282324784,3721.259446820443,3325.1765421443083,3096.5431447381043
2231.706672745733,2242.191377620189,438.53026023708617,4311.105371114771,758.8814356271105,1184.148847306528,1385.8403690339978,3749.820892492958,3275.384294077525,3025.6837943265464
2210.451142654845,2217.3492905522444,61.329992181266334,4513.776320242048,815.8724555037489,1135.5661981575288,1395.0935979593776,3673.5223379934278,3283.8305260211446,3065.841887617099
2222.1595973571507,2214.9716799708494,51.05776601747857,4038.8364329902543,756.0316789674724,1143.8704070930537,1371.1317839916956,3657.633824925928,3290.394175412521,3100.5186215054164
2161.886527395289,2163.083270645734,13.670044758683161,3991.6256572410157,709.7391929539008,1132.7214656677522,1340.9232704992196,3620.090467809538,3182.1960466994487,2988.663798598715
2165.3135509115696,2192.897011896808,176.58719613380413,3780.255671719387,781.6697069412004,1147.4277378894205,1310.5858172607132,3583.987899967673,3163.5573368020023,2968.2647387002917
2086.271523161175,2089.360352753244,62.045414676573955,4151.622360446596,629.5428713944294,1036.3419364667004,1250.583473469482,3602.6032310899886,3186.053091203687,2913.68527394456
2074.4243040922042,2047.2311351243327,93.7958267119277,4185.335651052807,567.313588826836,1059.6286492521156,1279.1941516035474,3738.7809716865463,3130.655078716924,2898.5082740966777
2049.868907365671,2033.3977586383253,217.2802898890243,4101.037817805236,536.9380767425012,1024.9542845561587,1198.4288775839775,3750.3564122481257,3060.201511201095,2888.5372852179657
2034.7288215746632,2030.9741872286918,197.82252060715882,3919.350211940334,534.8499047886027,1048.921787298715,1228.8578006130251,3596.1257143800713,3184.5561611078547,2902.340902083901
1995.1775376599142,2013.974753603528,120.35082436895482,3850.4161350812883,493.02790060098494,895.1989968023178,1136.185955884611,3455.4946727727215,3042.4092589844377,2813.914253577055
1970.3228336137136,1948.6448690027992,8.89535848888272,4021.47151083225,391.6254355882327,897.8056993615979,1165.1978746227135,3357.498633411277,2971.5612949258784,2769.465512342325
1911.4583200258103,1904.814111212288,24.687271420802062,3968.0748907228876,363.3158662507759,824.9160743441277,1074.5656051314834,3353.472620790467,2963.542577504629,2768.8884186012497
1892.4452460000382,1919.9206700991622,132.30413933711975,4026.0911496279073,520.7911927037168,832.1460777524436,1038.055368573932,3380.131335854608,2937.309665328648,2692.524166624292
1873.966271642815,1867.2246590722812,125.00120529918922,3865.876487384848,478.86505599358526,819.7961674523198,1076.5996688638209,3265.636861380169,2906.7609657937355,2689.913395909492
1855.224074331868,1864.962129637012,82.30641375466826,3568.6835801896023,454.8510988588185,816.2324225230793,1044.0192614345412,3348.9202928131235,2839.490683046542,2650.060008060521
1831.038747092584,1841.0268332549754,51.30951786262881,4210.632311613648,322.5566529614479,746.3322117339836,960.0525308404194,3401.4729763818405,2904.4673199279796,2694.2127031180385
1794.462084108875,1769.7818621548763,63.90007842078421,3747.1355676347644,322.4097678642267,743.7142991247811,1022.2967289560715,3263.8360130371148,2912.18357942243,2595.939432009022
1777.6343263742237,1789.2504908896312,74.73758741501229,3956.0605502633853,349.97721165911935,696.007354747542,952.8903747244983,3242.409964885565,2831.0706251490183,2582.9777982918567
1746.142765542465,1746.0755209353413,64.97407356980716,3635.684259787554,355.62837682426033,712.4835240222428,952.2533183795496,3189.56322441916,2757.688636859204,2513.5931102599384
1707.288858305007,1677.855675205035,37.047631965207984,3894.891027188677,279.66519232993033,641.6707411523967,842.0462614422216,3121.255726882573,2748.6527309294656,2565.2814369109788
1685.0419831675322,1670.0225070595384,21.61005795776623,3693.1812400414333,302.47760206005876,631.2749301323248,818.1097073571447,3302.4588043905046,2827.009665113966,2526.772789448435
1662.7191383139027,1659.5015446307775,28.065969570383686,3960.045672207905,246.5400491060137,574.4253759732725,791.9795967589732,3163.9677925573324,2700.1281127568864,2501.878110750774
1634.2109190418787,1639.2459807397822,34.36658817410216,3503.1159749762137,227.31974096814722,622.5429172645411,850.4281664529678,3083.407540186632,2656.131616410614,2426.900614945355
1593.5321801123582,1572.3610203116773,0.6844198733549547,3664.9016428200794,317.78807647289835,591.283254521984,774.4429261664134,3066.221901086271,2582.586708379476,2372.1871492932946
1580.365519097124,1579.191559603158,18.631089431183227,3509.0577581116304,176.12446131081,505.7008027243901,711.2063296296241,3022.0650753160226,2651.920678063215,2448.147446444819
1538.1179343614187,1535.6219753828445,85.1722952927039,3606.9493092724106,201.38088711446895,490.3855584569557,693.7454303139593,3064.8745554421416,2547.053883505152,2347.9233058351833
1549.9172166315375,1538.547327712904,36.18623045851882,3298.5417213989294,178.23851468759594,508.2081384811261,723.2637715069934,2940.287630453912,2603.8666972183178,2362.316539996417
1490.0100678190995,1481.291500267912,27.39033622624879,3302.0537837757956,180.6939685887371,485.9079627568069,648.1759451727427,2992.870567889426,2577.1492976024806,2340.5006251213354
1503.3994451533915,1528.3808485219988,22.813497910657134,3139.2668103132537,192.61747301871245,508.06973913287516,704.8768194225142,2806.7237736379398,2488.68289360614,2278.6075924029547
1442.5916875283856,1408.260999056823,0.10056181116442531,3448.224930150799,230.51294045607543,464.3385215332896,640.3145020152117,2897.259769543436,2464.7039798388287,2261.455185605586
1428.379204505772,1400.1024163891984,21.71901105885513,3525.6556545169014,163.85308424335807,431.34548141783154,623.6152908375591,2948.903522411906,2439.9879618849495,2197.68454060048
1404.646013772972,1421.1344117013969,5.25990096828059,3310.1702537931687,89.9711879737908,416.42650508629976,598.905951203667,2760.7191790792576,2401.808180691922,2184.6068406420927
1388.09000549875,1408.0964070792766,2.497552220985199,3291.6473664250234,142.35432157475748,387.927205251643,587.4392051306316,2812.0309403207243,2394.499461714856,2167.5121334581136
1355.2810944705716,1341.1696362501793,13.264157314134764,3502.3228749985215,153.41603595332822,405.78372288201615,566.83807134719,2873.0994834410417,2390.6154548803042,2164.269905978708
1352.7652051465234,1374.9008181675083,0.40944426881014806,3420.4982815091093,71.91414021374194,330.1166882577465,509.92008097200255,2766.0530481760056,2377.827754497443,2171.166473553242
1308.3082414864564,1322.297384195223,9.483084839649564,2939.0227903159716,77.19348723699125,310.6761290260306,465.84486054939083,2711.2266550522268,2324.358239498452,2110.5957927387267
1256.7637967992032,1246.1733055729378,2.938239093407674,2942.7492273275675,122.59971352807534,290.27000938797966,464.0467917102015,2636.822706049873,2276.47739918391,1974.768259908084
1290.4116485307527,1267.1267665813884,25.25510529544954,3341.03945821162,131.2264147302463,309.8753986751074,507.8673698566448,2838.882473829526,2335.4620584412396,2084.966358791874
1238.4204836615038,1206.1710829050064,0.7340992606027612,3073.997889438311,66.86553844808581,294.7457406309475,467.9016644479115,2736.953104520038,2278.411324561026,2037.3799253075101
1217.8021368055138,1176.8741251333859,5.336816954053802,3252.3990127453353,47.397571328486904,265.5571643589511,432.9821708775812,2668.1197274665906,2281.941291652613,2013.7335669204617
1210.0358555146308,1203.4454659657881,20.612019221638093,3168.857760890057,92.42884303283529,228.88204473772905,461.27824568743955,2618.769179566295,2219.3209174387425,1999.986314842971
1172.4138156541992,1162.4688818865222,0.93326362669427,2927.992825913355,54.12746938334673,224.27804871545501,397.1893575835355,2647.9551459527565,2208.591904927888,1972.2827306635877
1152.8869584263446,1149.598676153221,2.6456595573370123,3089.318946824503,48.572993695258035,245.34487390831237,383.1963092224985,2614.297392295491,2097.457009786831,1855.5125695351921
1136.000012932822,1117.2537053644364,0.022201812249932118,3383.903528124656,50.23036058154758,201.84933083737582,389.5131199357221,2616.436732807883,2153.6981485720958,1867.9667588598497
1133.047174817074,1099.2086684044948,2.827493432339452,3222.575345264214,42.934096235040194,215.3437564099387,373.0398503993976,2692.758344998737,2144.788592602857,1936.7122580040352
1079.942622597841,1018.8038674907517,1.9622030852001444,3287.050221354762,48.59422210915427,209.11426941668097,376.80490466284556,2567.150261893753,2107.604295632032,1855.7118396597427
1051.4676376251257,1003.2094566875242,1.996593922163811,2789.6773468752594,47.01205685213492,197.05269719223256,337.6756590864188,2471.6188149666405,2056.917830998159,1807.1795650386491
1036.0472529504761,1006.3222862738949,16.47068870965711,2935.7984142586333,47.32725351711873,168.3715899139547,302.92631561936616,2448.435544590234,1976.9750912396967,1791.1269336777345
996.3757887484807,948.6976305597964,7.359926796658215,2995.049236433557,40.9575845738414,156.02869860954672,264.50599170733534,2437.5576451610846,2022.6277517174328,1753.1827742654036
995.2725274494968,950.624336912223,0.41195391221253885,3331.015437754292,34.32452984961126,167.7230579938366,309.6190368541121,2497.667633703317,1947.2909011674913,1724.163123532331
993.4796532946228,935.6197531478244,1.8875237501592892,3268.4662728231924,35.73538834735137,160.4796727455568,274.2976673675075,2519.128056194662,2055.834782088128,1765.2629254445355
988.3255137952483,948.5382306324095,0.6508287497434821,2848.1516623702882,32.74273757198862,157.74646617246637,292.1821400791313,2424.90837767476,1935.3486709962483,1694.7622880008687
946.5137509846126,913.9664414638858,1.44803040493764,2876.663374007231,31.1431827329553,130.81975510834022,272.14967566309156,2347.031427182444,1888.301245409533,1648.1602126352827
948.6680969629632,900.0131475970229,0.40906920849499784,2861.709971826589,38.27993507246303,145.9910356360385,268.24791917336523,2287.1521740236553,1927.8289755346198,1660.3059306244827
915.4487326844489,855.9303354968263,4.180340533959679,3495.750735386082,36.661214725274625,155.57519781161452,247.9255321535491,2104.8514089603677,1864.3641479897892,1654.1826847199884
882.6067512768182,839.4787995773036,1.6535363519009252,2792.2412234636067,40.948502777164265,138.57087590444377,227.50816737532196,2278.73709212983,1780.4000527853282,1581.693854756242
894.7923892690097,841.5099055310226,0.456427451514287,2547.7945915974296,21.24536268253769,106.97497831330732,206.43303475591506,2245.1921797111727,1820.995986916057,1606.4782547894658
807.5434726529015,740.2090014582186,3.5479289568195327,2613.808529862197,21.210382533167603,116.60751368270071,206.42042169914586,2182.525456258411,1755.647771003968,1539.3281348438297
831.3109340364465,757.1045298266316,4.031521249530556,2646.643157657335,21.180574882444848,98.68552549423254,192.20360478693877,2193.859349160925,1784.6163462220507,1549.8335601324484
822.0688183932184,768.830848640113,1.5718823325645417,2518.377898884796,24.37362308193275,88.80811304007295,176.24891432695392,2134.245659497786,1779.8293458010949,1539.713002635522
789.4447222998687,737.8362432528979,3.762394848701774,2754.621247500154,21.687817099530054,97.41674735760398,186.97522182318002,2139.0247056037665,1685.2155016125107,1460.1682531431559
839.48285173701,783.6546833137645,0.9068252198619575,3184.93614600987,15.507191825367018,93.17834874866267,212.85714568056147,2208.279212023457,1790.599307359471,1565.9924779153584
789.1033881125803,738.4786623687522,1.3570584590994486,2925.564098469812,21.322418632372827,89.4567679283252,178.49060523903776,2141.1162909035374,1743.3414268027232,1498.052818205614
807.2112816748132,745.9776227777858,0.8424925620262229,2698.742808945736,22.581493217216334,110.72374463926563,198.30100485665278,2066.4457903109505,1722.9590542249864,1515.150440455558
758.2637937328014,672.0611885940398,0.44333123919108175,2551.0161885928496,21.434513965747378,85.40513474176768,169.97084678050385,1989.9994342511561,1669.6942294210762,1480.3069614099497
737.8652766502902,669.4839080786112,0.22824401532284355,2563.454177101911,10.729262142022579,84.0538029240927,148.32405717795882,2109.697693248038,1651.8222998736817,1392.2088386469384
742.7032291336624,660.874974161844,1.558051451333597,2537.2125560268933,17.69279488633174,105.34721976502117,170.79938678032613,2108.001564256273,1601.192442055698,1386.6481117581784
703.7657990436169,638.5922020303685,0.1914820579789307,2427.0490587313216,13.216464163337132,68.69874006815164,132.44899437827374,1867.8843543244536,1587.598032941605,1360.6240425567798
